Alarm Date,Incident Type,Estimated Property Loss,Estimated Content Loss,District,Zip,Property Use
,,,,,,
10/24/2020,745,0,0,6,2210,700
,,,,,,
10/24/2020,413,0,0,3,2129,921
,,,,,,
10/24/2020,413,0,0,3,2129,961
,,,,,,
10/24/2020,735,0,0,6,2127,429
,,,,,,
10/24/2020,553,0,0,4,2115,900
,,,,,,
10/24/2020,550,0,0,4,2118,960
,,,,,,
10/24/2020,553,0,0,8,2124,429
,,,,,,
10/24/2020,553,0,0,3,2129,419
,,,,,,
10/24/2020,736,0,0,11,2135,419
,,,,,,
10/24/2020,522,0,0,7,2119,960
,,,,,,
10/24/2020,745,0,0,11,2135,419
,,,,,,
10/24/2020,553,0,0,7,2121,900
,,,,,,
10/24/2020,711,0,0,7,2119,400
,,,,,,
10/24/2020,553,0,0,4,2119,960
,,,,,,
10/24/2020,715,0,0,8,2124,429
,,,,,,
10/24/2020,553,0,0,7,2119,900
,,,,,,
10/24/2020,611,0,0,12,2131,    
,,,,,,
10/24/2020,444,0,0,4,2115,922
,,,,,,
10/24/2020,714,0,0,9,2119,429
,,,,,,
10/24/2020,711,0,0,4,2118,963
,,,,,,
10/24/2020,745,0,0,9,2120,400
,,,,,,
10/24/2020,600,0,0,12,2131,900
,,,,,,
10/24/2020,600,0,0,4,2116,963
,,,,,,
10/24/2020,733,0,0,4,2115,429
,,,,,,
10/24/2020,111,8000,2000,8,2124,419
,,,,,,
10/24/2020,714,0,0,3,2129,419
,,,,,,
10/24/2020,600,0,0,3,0,941
,,,,,,
10/24/2020,651,0,0,4,2116,429
,,,,,,
10/24/2020,400,0,0,9,2130,400
,,,,,,
10/24/2020,553,0,0,4,2116,100
,,,,,,
10/24/2020,553,0,0,9,2130,960
,,,,,,
10/24/2020,743,0,0,1,2128,0
,,,,,,
10/24/2020,600,0,0,6,2125,962
,,,,,,
10/24/2020,611,0,0,6,2127,    
,,,,,,
10/24/2020,733,0,0,9,2215,331
,,,,,,
10/24/2020,553,0,0,11,2135,931
,,,,,,
10/24/2020,733,0,0,8,2126,254
,,,,,,
10/24/2020,745,0,0,7,2119,343
,,,,,,
10/24/2020,714,0,0,3,2108,581
,,,,,,
10/24/2020,735,0,0,3,2109,162
,,,,,,
10/24/2020,553,0,0,6,2127,900
,,,,,,
10/24/2020,745,0,0,7,2124,429
,,,,,,
10/24/2020,745,0,0,4,2115,429
,,,,,,
10/24/2020,733,0,0,8,2126,254
,,,,,,
10/24/2020,611,0,0,12,2132,    
,,,,,,
10/24/2020,113,0,0,7,2121,429
,,,,,,
10/24/2020,900T,0,0,11,2135,962
,,,,,,
10/24/2020,611,0,0,12,2131,    
,,,,,,
10/24/2020,743,0,0,4,2116,400
,,,,,,
10/24/2020,444,0,0,12,2132,962
,,,,,,
10/24/2020,554,0,0,4,2118,429
,,,,,,
10/24/2020,132,0,0,4,2115,960
,,,,,,
10/24/2020,714,0,0,4,2116,449
,,,,,,
10/24/2020,113,0,0,4,2116,500
,,,,,,
10/24/2020,714,0,0,8,2124,429
,,,,,,
10/24/2020,113,0,0,3,2110,429
,,,,,,
10/24/2020,142,0,0,9,2131,419
,,,,,,
10/24/2020,714,0,0,7,2121,429
,,,,,,
10/24/2020,500,0,0,4,2118,936
,,,,,,
10/24/2020,553,0,0,12,2131,960
,,,,,,
10/24/2020,600,0,0,6,2125,960
,,,,,,
10/24/2020,611,0,0,7,2119,    
,,,,,,
10/24/2020,553,0,0,12,2130,960
,,,,,,
10/24/2020,743,0,0,3,2111,162
,,,,,,
10/24/2020,621,0,0,7,2121,UUU 
,,,,,,
10/24/2020,554,0,0,12,2136,419
,,,,,,
10/24/2020,111,15000,5000,1,2128,800
,,,,,,
10/24/2020,553,0,0,12,2131,400
,,,,,,
10/24/2020,553,0,0,6,2127,    
,,,,,,
10/24/2020,743,0,0,3,2110,429
,,,,,,
10/24/2020,561,0,0,9,2130,960
,,,,,,
10/24/2020,113,0,250,4,2118,429
,,,,,,
10/24/2020,113,0,0,1,2128,429
,,,,,,
10/24/2020,113,0,0,9,2130,400
,,,,,,
10/24/2020,551,0,0,7,2121,960
,,,,,,
10/24/2020,743,0,0,12,2131,429
,,,,,,
10/24/2020,531,0,0,11,2134,429
,,,,,,
10/24/2020,113,0,0,9,2130,439
,,,,,,
10/24/2020,733,0,0,8,2126,254
,,,,,,
10/24/2020,611,0,0,6,2127,    
,,,,,,
10/24/2020,113,0,0,4,2118,429
,,,,,,
10/24/2020,554,0,0,8,2122,419
,,,,,,
10/24/2020,600,0,0,4,2111,429
,,,,,,
10/24/2020,113,0,0,11,2135,429
,,,,,,
10/24/2020,510,0,0,9,2120,429
,,,,,,
10/24/2020,733,0,0,6,2127,429
,,,,,,
10/24/2020,735,0,0,9,2119,400
,,,,,,
10/24/2020,113,0,0,7,2121,429
,,,,,,
10/24/2020,712,0,0,4,2199,100
,,,,,,
10/24/2020,733,0,0,4,2116,429
,,,,,,
10/24/2020,600,0,0,8,2124,419
,,,,,,
10/24/2020,531,0,0,4,2115,400
,,,,,,
10/24/2020,522,0,0,6,2127,429
,,,,,,
10/24/2020,553,0,0,8,2122,419
,,,,,,
10/24/2020,736,0,0,4,2118,429
,,,,,,
10/24/2020,511,0,0,6,2127,400
,,,,,,
10/25/2020,745,0,0,3,2114,400
,,,,,,
10/25/2020,553,0,0,6,2127,900
,,,,,,
10/25/2020,652,0,0,11,2135,429
,,,,,,
10/25/2020,553,0,0,9,2119,429
,,,,,,
10/25/2020,733,0,0,4,2215,400
,,,,,,
10/25/2020,611,0,0,6,2210,    
,,,,,,
10/25/2020,131,100,0,6,2127,960
,,,,,,
10/25/2020,553,0,0,6,2127,419
,,,,,,
10/25/2020,511,0,0,7,2125,960
,,,,,,
10/25/2020,551,0,0,8,2124,429
,,,,,,
10/25/2020,745,0,0,6,2210,882
,,,,,,
10/25/2020,600,0,0,11,2467,960
,,,,,,
10/25/2020,735,0,0,4,2116,429
,,,,,,
10/25/2020,743,0,0,1,2128,400
,,,,,,
10/25/2020,554,0,0,1,2128,400
,,,,,,
10/25/2020,711,0,0,8,2124,963
,,,,,,
10/25/2020,553,0,0,6,2127,400
,,,,,,
10/25/2020,622,0,0,1,2128,400
,,,,,,
10/25/2020,150,0,0,4,2116,963
,,,,,,
10/25/2020,715,0,0,9,2130,400
,,,,,,
10/25/2020,154,0,0,4,2116,960
,,,,,,
10/25/2020,743,0,0,7,2125,429
,,,,,,
10/25/2020,733,0,0,11,2135,429
,,,,,,
10/25/2020,735,0,0,4,2215,200
,,,,,,
10/25/2020,735,0,0,4,2115,400
,,,,,,
10/25/2020,442,0,0,7,2118,429
,,,,,,
10/25/2020,611,0,0,4,2115,900
,,,,,,
10/25/2020,733,0,0,7,2121,429
,,,,,,
10/25/2020,511,0,0,4,2118,400
,,,,,,
10/25/2020,553,0,0,3,2113,400
,,,,,,
10/25/2020,553,0,0,12,2131,419
,,,,,,
10/25/2020,552,0,0,8,2124,962
,,,,,,
10/25/2020,714,0,0,9,2119,400
,,,,,,
10/25/2020,733,0,0,7,2119,429
,,,,,,
10/25/2020,550,0,0,11,2134,    
,,,,,,
10/25/2020,553,0,0,6,2118,    
,,,,,,
10/25/2020,555,0,0,1,2128,429
,,,,,,
10/25/2020,600,0,0,6,2210,900
,,,,,,
10/25/2020,113,0,0,9,2130,439
,,,,,,
10/25/2020,551,0,0,12,2132,400
,,,,,,
10/25/2020,611,0,0,7,2125,    
,,,,,,
10/25/2020,553,0,0,4,2118,429
,,,,,,
10/25/2020,113,0,0,3,2114,429
,,,,,,
10/25/2020,745,0,0,12,2130,519
,,,,,,
10/25/2020,711,0,0,6,2127,962
,,,,,,
10/25/2020,711,0,0,4,2118,963
,,,,,,
10/25/2020,553,0,0,6,2110,500
,,,,,,
10/25/2020,651,0,0,7,2121,419
,,,,,,
10/25/2020,734,0,0,4,2115,400
,,,,,,
10/25/2020,651,0,0,7,2124,429
,,,,,,
10/25/2020,552,0,0,1,2128,960
,,,,,,
10/25/2020,553,0,0,7,2121,429
,,,,,,
10/25/2020,600,0,0,6,2118,900
,,,,,,
10/25/2020,131,0,0,7,2125,963
,,,,,,
10/25/2020,900T,0,0,9,2115,900
,,,,,,
10/25/2020,553,0,0,9,2115,900
,,,,,,
10/25/2020,743,0,0,4,2116,161
,,,,,,
10/25/2020,714,0,0,12,2130,419
,,,,,,
10/25/2020,611,0,0,3,2108,    
,,,,,,
10/25/2020,900T,0,0,3,2114,940
,,,,,,
10/25/2020,113,0,0,12,2136,400
,,,,,,
10/25/2020,600,0,0,9,2119,900
,,,,,,
10/25/2020,743,0,0,7,2121,519
,,,,,,
10/25/2020,151,0,0,1,2128,962
,,,,,,
10/25/2020,600,0,0,4,2116,581
,,,,,,
10/25/2020,500,0,0,8,2124,429
,,,,,,
10/25/2020,611,0,0,8,2124,    
,,,,,,
10/25/2020,511,0,0,7,2121,965
,,,,,,
10/25/2020,745,0,0,3,2108,500
,,,,,,
10/25/2020,553,0,0,12,2136,429
,,,,,,
10/25/2020,714,0,0,3,2114,500
,,,,,,
10/25/2020,600,0,0,6,2210,940
,,,,,,
10/25/2020,553,0,0,3,2114,900
,,,,,,
10/25/2020,743,0,0,4,2215,100
,,,,,,
10/25/2020,600,0,0,3,2108,500
,,,,,,
10/25/2020,553,0,0,9,2130,439
,,,,,,
10/25/2020,551,0,0,9,2131,400
,,,,,,
10/25/2020,611,0,0,7,2121,    
,,,,,,
10/25/2020,715,0,0,3,2109,150
,,,,,,
10/25/2020,712,0,0,9,2130,331
,,,,,,
10/25/2020,733,0,0,7,2119,439
,,,,,,
10/25/2020,413,0,0,6,2118,961
,,,,,,
10/25/2020,511,0,0,12,2131,960
,,,,,,
10/25/2020,424,0,0,9,2130,429
,,,,,,
10/25/2020,733,0,0,9,2121,460
,,,,,,
10/25/2020,113,0,0,8,2126,100
,,,,,,
10/25/2020,553,0,0,3,2114,400
,,,,,,
10/25/2020,745,0,0,4,2111,500
,,,,,,
10/25/2020,735,0,0,11,2215,460
,,,,,,
10/25/2020,733,0,0,8,2124,400
,,,,,,
10/25/2020,553,0,0,3,2109,900
,,,,,,
10/25/2020,554,0,0,8,2124,429
,,,,,,
10/25/2020,500,0,0,12,2131,500
,,,,,,
10/25/2020,553,0,0,11,2135,429
,,,,,,
10/25/2020,131,20000,3000,7,2125,962
,,,,,,
10/25/2020,735,0,0,8,2122,449
,,,,,,
10/25/2020,553,0,0,12,2130,173
,,,,,,
10/25/2020,162,0,0,9,2130,174
,,,,,,
10/25/2020,735,0,0,7,2125,459
,,,,,,
10/25/2020,745,0,0,12,2131,161
,,,,,,
10/25/2020,522,0,0,7,2125,429
,,,,,,
10/25/2020,745,0,0,9,2119,429
,,,,,,
10/25/2020,113,0,0,4,2215,439
,,,,,,
10/25/2020,715,0,0,9,2130,400
,,,,,,
10/25/2020,553,0,0,3,2110,900
,,,,,,
10/25/2020,113,0,0,8,2124,400
,,,,,,
10/25/2020,553,0,0,4,2118,400
,,,,,,
10/25/2020,745,0,0,4,2116,500
,,,,,,
10/25/2020,745,0,0,4,2116,500
,,,,,,
10/25/2020,553,0,0,4,2115,439
,,,,,,
10/25/2020,743,0,0,7,2124,400
,,,,,,
10/25/2020,553,0,0,4,2118,400
,,,,,,
10/25/2020,553,0,0,9,2120,460
,,,,,,
10/25/2020,714,0,0,9,2121,429
,,,,,,
10/25/2020,600,0,0,8,2124,429
,,,,,,
10/25/2020,113,0,0,9,2120,460
,,,,,,
10/25/2020,554,0,0,9,2120,311
,,,,,,
10/25/2020,745,0,0,8,2122,400
,,,,,,
10/25/2020,553,0,0,3,2109,400
,,,,,,
10/25/2020,735,0,0,9,2119,429
,,,,,,
10/25/2020,553,0,0,12,2131,400
,,,,,,
10/25/2020,736,0,0,4,2215,500
,,,,,,
10/25/2020,621,0,0,7,2124,UUU 
,,,,,,
10/25/2020,113,0,0,7,2121,429
,,,,,,
10/25/2020,733,0,0,3,2129,419
,,,,,,
10/25/2020,553,0,0,4,2111,900
,,,,,,
10/25/2020,745,0,0,7,2121,429
,,,,,,
10/25/2020,554,0,0,6,2125,900
,,,,,,
10/25/2020,553,0,0,4,2118,900
,,,,,,
10/25/2020,736,0,0,7,2125,419
,,,,,,
10/25/2020,553,0,0,6,2127,962
,,,,,,
10/25/2020,743,0,0,9,2130,400
,,,,,,
10/26/2020,113,0,0,7,2125,419
,,,,,,
10/26/2020,730,0,0,6,2125,449
,,,,,,
10/26/2020,745,0,0,4,2118,429
,,,,,,
10/26/2020,735,0,0,6,2110,500
,,,,,,
10/26/2020,113,0,0,7,2121,429
,,,,,,
10/26/2020,743,0,0,4,2115,400
,,,,,,
10/26/2020,745,0,0,11,2134,549
,,,,,,
10/26/2020,714,0,0,11,2134,549
,,,,,,
10/26/2020,745,0,0,4,2115,629
,,,,,,
10/26/2020,553,0,0,6,2127,962
,,,,,,
10/26/2020,735,0,0,4,2118,429
,,,,,,
10/26/2020,746,0,0,8,2126,419
,,,,,,
10/26/2020,736,0,0,8,2124,429
,,,,,,
10/26/2020,714,0,0,4,2118,429
,,,,,,
10/26/2020,743,0,0,4,2115,400
,,,,,,
10/26/2020,745,0,0,3,2110,    
,,,,,,
10/26/2020,554,0,0,12,2131,429
,,,,,,
10/26/2020,500,0,0,4,2118,888
,,,,,,
10/26/2020,733,0,0,4,2118,400
,,,,,,
10/26/2020,113,0,0,12,2130,429
,,,,,,
10/26/2020,522,0,0,3,2110,599
,,,,,,
10/26/2020,553,0,0,4,2215,429
,,,,,,
10/26/2020,554,0,0,3,2114,429
,,,,,,
10/26/2020,745,0,0,3,2114,400
,,,,,,
10/26/2020,743,0,0,4,2118,331
,,,,,,
10/26/2020,745,0,0,6,2210,599
,,,,,,
10/26/2020,745,0,0,3,2114,400
,,,,,,
10/26/2020,553,0,0,12,2132,900
,,,,,,
10/26/2020,745,0,0,4,2111,599
,,,,,,
10/26/2020,733,0,0,4,2118,400
,,,,,,
10/26/2020,740,0,0,6,2210,400
,,,,,,
10/26/2020,745,0,0,12,2136,419
,,,,,,
10/26/2020,743,0,0,9,2119,429
,,,,,,
10/26/2020,553,0,0,9,2130,400
,,,,,,
10/26/2020,714,0,0,7,2125,439
,,,,,,
10/26/2020,113,0,0,4,2120,400
,,,,,,
10/26/2020,511,0,0,12,2136,962
,,,,,,
10/26/2020,900T,0,0,9,2130,962
,,,,,,
10/26/2020,671,0,0,3,2129,962
,,,,,,
10/26/2020,733,0,0,9,2130,519
,,,,,,
10/26/2020,900T,0,0,9,2130,962
,,,,,,
10/26/2020,600,0,0,12,2131,962
,,,,,,
10/26/2020,611,0,0,3,2111,    
,,,,,,
10/26/2020,600,0,0,3,2110,963
,,,,,,
10/26/2020,412,0,0,7,2122,400
,,,,,,
10/26/2020,600,0,0,6,2125,965
,,,,,,
10/26/2020,742,0,0,6,2125,500
,,,,,,
10/26/2020,714,0,0,9,2119,400
,,,,,,
10/26/2020,442,0,0,12,2136,429
,,,,,,
10/26/2020,900A,0,0,7,2119,960
,,,,,,
10/26/2020,746,0,0,11,2135,519
,,,,,,
10/26/2020,715,0,0,12,2130,519
,,,,,,
10/26/2020,733,0,0,4,2115,429
,,,,,,
10/26/2020,733,0,0,4,2118,400
,,,,,,
10/26/2020,733,0,0,4,2115,429
,,,,,,
10/26/2020,600,0,0,6,2125,965
,,,,,,
10/26/2020,743,0,0,4,2120,174
,,,,,,
10/26/2020,500,0,0,1,2127,900
,,,,,,
10/26/2020,735,0,0,7,2121,519
,,,,,,
10/26/2020,743,0,0,9,2120,429
,,,,,,
10/26/2020,736,0,0,3,2108,161
,,,,,,
10/26/2020,113,0,0,1,2128,161
,,,,,,
10/26/2020,611,0,0,4,2116,NNN 
,,,,,,
10/26/2020,745,0,0,11,2135,400
,,,,,,
10/26/2020,553,0,0,8,2126,900
,,,,,,
10/26/2020,700,0,0,3,2113,429
,,,,,,
10/26/2020,745,0,0,7,2122,300
,,,,,,
10/26/2020,714,0,0,3,2114,500
,,,,,,
10/26/2020,743,0,0,4,2118,400
,,,,,,
10/26/2020,553,0,0,12,2132,900
,,,,,,
10/26/2020,611,0,0,4,2118,    
,,,,,,
10/26/2020,714,0,0,9,2130,439
,,,,,,
10/26/2020,700,0,0,7,2119,429
,,,,,,
10/26/2020,553,0,0,6,2127,900
,,,,,,
10/26/2020,735,0,0,8,2124,429
,,,,,,
10/26/2020,511,0,0,8,2122,429
,,,,,,
10/26/2020,743,0,0,9,2115,331
,,,,,,
10/26/2020,113,0,0,6,2127,161
,,,,,,
10/26/2020,900T,0,0,6,2127,900
,,,,,,
10/26/2020,400,0,0,12,2136,419
,,,,,,
10/26/2020,413,0,0,6,2110,922
,,,,,,
10/26/2020,553,0,0,4,2118,960
,,,,,,
10/26/2020,600,0,0,6,2125,519
,,,,,,
10/26/2020,113,0,0,7,2122,429
,,,,,,
10/26/2020,553,0,0,4,2118,900
,,,,,,
10/26/2020,745,0,0,4,2116,429
,,,,,,
10/26/2020,554,0,0,4,2118,400
,,,,,,
10/26/2020,445,0,0,4,2118,400
,,,,,,
10/26/2020,745,0,0,6,2210,599
,,,,,,
10/26/2020,553,0,0,4,2118,960
,,,,,,
10/26/2020,745,0,0,1,2128,429
,,,,,,
10/26/2020,554,0,0,12,2132,419
,,,,,,
10/26/2020,735,0,0,9,2130,429
,,,,,,
10/26/2020,714,0,0,8,2124,429
,,,,,,
10/26/2020,552,0,0,11,2135,900
,,,,,,
10/26/2020,554,0,0,12,2467,429
,,,,,,
10/26/2020,712,0,0,3,2129,429
,,,,,,
10/26/2020,735,0,0,3,2129,519
,,,,,,
10/26/2020,714,0,0,4,2116,429
,,,,,,
10/26/2020,553,0,0,4,2118,900
,,,,,,
10/26/2020,113,0,0,12,2131,419
,,,,,,
10/26/2020,745,0,0,4,2120,400
,,,,,,
10/26/2020,553,0,0,4,2118,900
,,,,,,
10/26/2020,746,0,0,11,2134,419
,,,,,,
10/26/2020,900A,0,0,4,2116,596
,,,,,,
10/26/2020,600,0,0,11,2134,419
,,,,,,
10/26/2020,714,0,0,7,2121,300
,,,,,,
10/26/2020,743,0,0,9,2115,429
,,,,,,
10/26/2020,621,0,0,9,2115,0
,,,,,,
10/26/2020,400,0,0,11,2135,557
,,,,,,
10/26/2020,553,0,0,4,2118,400
,,,,,,
10/26/2020,745,0,0,11,2467,400
,,,,,,
10/26/2020,553,0,0,6,2127,400
,,,,,,
10/26/2020,652,0,0,7,2122,429
,,,,,,
10/26/2020,553,0,0,12,2132,962
,,,,,,
10/26/2020,611,0,0,8,2126,    
,,,,,,
10/26/2020,743,0,0,4,2118,400
,,,,,,
10/26/2020,111,8000,2500,12,2132,429
,,,,,,
10/26/2020,743,0,0,3,2113,429
,,,,,,
10/26/2020,113,0,0,6,2127,429
,,,,,,
10/26/2020,735,0,0,3,2129,429
,,,,,,
10/26/2020,611,0,0,3,2114,    
,,,,,,
10/26/2020,553,0,0,9,2130,311
,,,,,,
10/26/2020,553,0,0,4,2118,400
,,,,,,
10/26/2020,745,0,0,12,2136,429
,,,,,,
10/26/2020,736,0,0,1,2128,400
,,,,,,
10/26/2020,611,0,0,8,2126,429
,,,,,,
10/26/2020,553,0,0,9,2119,    
,,,,,,
10/27/2020,111,10000,0,9,2119,419
,,,,,,
10/27/2020,743,0,0,6,2127,419
,,,,,,
10/27/2020,746,0,0,4,2118,400
,,,,,,
10/27/2020,113,0,0,4,2215,429
,,,,,,
10/27/2020,511,0,0,6,2127,965
,,,,,,
10/27/2020,743,0,0,6,2127,419
,,,,,,
10/27/2020,735,0,0,4,2116,151
,,,,,,
10/27/2020,746,0,0,7,2125,429
,,,,,,
10/27/2020,745,0,0,6,2210,449
,,,,,,
10/27/2020,733,0,0,1,2128,429
,,,,,,
10/27/2020,611,0,0,4,2115,    
,,,,,,
10/27/2020,745,0,0,3,2114,429
,,,,,,
10/27/2020,745,0,0,4,2199,500
,,,,,,
10/27/2020,745,0,0,4,2215,241
,,,,,,
10/27/2020,554,0,0,9,2119,400
,,,,,,
10/27/2020,700,0,0,8,2124,429
,,,,,,
10/27/2020,600,0,0,7,2119,960
,,,,,,
10/27/2020,611,0,0,6,2127,    
,,,,,,
10/27/2020,745,0,0,3,2129,429
,,,,,,
10/27/2020,554,0,0,4,2118,124
,,,,,,
10/27/2020,714,0,0,4,2115,429
,,,,,,
10/27/2020,412,0,0,6,2127,952
,,,,,,
10/27/2020,551,0,0,8,2124,429
,,,,,,
10/27/2020,733,0,0,9,2115,331
,,,,,,
10/27/2020,113,0,0,12,2136,419
,,,,,,
10/27/2020,743,0,0,1,2128,500
,,,,,,
10/27/2020,710,0,0,11,2135,500
,,,,,,
10/27/2020,522,0,0,3,2108,400
,,,,,,
10/27/2020,400,0,0,6,2127,962
,,,,,,
10/27/2020,611,0,0,6,2127,    
,,,,,,
10/27/2020,554,0,0,3,2114,449
,,,,,,
10/27/2020,714,0,0,4,2116,460
,,,,,,
10/27/2020,743,0,0,6,2127,429
,,,,,,
10/27/2020,522,0,0,8,2122,429
,,,,,,
10/27/2020,412,0,0,4,2116,962
,,,,,,
10/27/2020,745,0,0,4,2118,429
,,,,,,
10/27/2020,745,0,0,7,2121,400
,,,,,,
10/27/2020,553,0,0,12,2132,900
,,,,,,
10/27/2020,735,0,0,8,2126,400
,,,,,,
10/27/2020,551,0,0,8,2126,429
,,,,,,
10/27/2020,743,0,0,8,2126,400
,,,,,,
10/27/2020,745,0,0,8,2122,429
,,,,,,
10/27/2020,743,0,0,8,2126,400
,,,,,,
10/27/2020,600,0,0,1,2128,429
,,,,,,
10/27/2020,553,0,0,8,2126,429
,,,,,,
10/27/2020,715,0,0,6,2210,500
,,,,,,
10/27/2020,611,0,0,4,2118,    
,,,,,,
10/27/2020,611,0,0,3,2108,    
,,,,,,
10/27/2020,553,0,0,9,2120,400
,,,,,,
10/27/2020,511,0,0,9,2130,429
,,,,,,
10/27/2020,743,0,0,12,2132,519
,,,,,,
10/27/2020,611,0,0,9,2119,    
,,,,,,
10/27/2020,151,0,0,7,2119,900
,,,,,,
10/27/2020,611,0,0,9,2119,    
,,,,,,
10/27/2020,733,0,0,4,2118,400
,,,,,,
10/27/2020,736,0,0,9,2120,429
,,,,,,
10/27/2020,745,0,0,9,2121,429
,,,,,,
10/27/2020,554,0,0,12,2131,419
,,,,,,
10/27/2020,113,0,0,8,2124,459
,,,,,,
10/27/2020,736,0,0,4,2115,460
,,,,,,
10/27/2020,712,0,0,6,2125,429
,,,,,,
10/27/2020,745,0,0,8,2126,400
,,,,,,
10/27/2020,112,0,0,9,2119,429
,,,,,,
10/27/2020,735,0,0,7,2119,439
,,,,,,
10/27/2020,553,0,0,6,2118,900
,,,,,,
10/27/2020,113,0,25,8,2126,429
,,,,,,
10/27/2020,600,0,0,7,2125,429
,,,,,,
10/27/2020,552,0,0,4,2116,960
,,,,,,
10/27/2020,651,0,0,7,2121,429
,,,,,,
10/27/2020,735,0,0,8,2126,429
,,,,,,
10/27/2020,715,0,0,11,2135,429
,,,,,,
10/27/2020,743,0,0,6,2125,429
,,,,,,
10/27/2020,652,0,0,6,2127,962
,,,,,,
10/27/2020,553,0,0,4,2215,900
,,,,,,
10/27/2020,745,0,0,8,2124,429
,,,,,,
10/27/2020,553,0,0,3,2114,900
,,,,,,
10/27/2020,553,0,0,1,2128,400
,,,,,,
10/27/2020,735,0,0,3,2129,429
,,,,,,
10/27/2020,715,0,0,6,2127,429
,,,,,,
10/27/2020,745,0,0,12,2132,311
,,,,,,
10/27/2020,745,0,0,11,2135,160
,,,,,,
10/27/2020,733,0,0,4,2120,400
,,,,,,
10/27/2020,715,0,0,8,2122,429
,,,,,,
10/27/2020,553,0,0,11,2134,429
,,,,,,
10/27/2020,714,0,0,9,2119,429
,,,,,,
10/27/2020,553,0,0,8,2124,419
,,,,,,
10/27/2020,736,0,0,12,2126,    
,,,,,,
10/27/2020,113,0,0,12,2136,460
,,,,,,
10/27/2020,733,0,0,7,2125,429
,,,,,,
10/27/2020,554,0,0,3,2114,400
,,,,,,
10/27/2020,715,0,0,6,2127,429
,,,,,,
10/27/2020,551,0,0,8,2124,429
,,,,,,
10/27/2020,500,0,0,6,2210,962
,,,,,,
10/27/2020,151,0,0,1,2128,429
,,,,,,
10/27/2020,445,0,0,3,2114,400
,,,,,,
10/27/2020,733,0,0,4,2120,400
,,,,,,
10/27/2020,714,0,0,4,2116,419
,,,,,,
10/27/2020,711,0,0,8,2126,900
,,,,,,
10/27/2020,113,0,0,9,2215,    
,,,,,,
10/27/2020,500,0,0,4,2115,    
,,,,,,
10/27/2020,735,0,0,4,2118,429
,,,,,,
10/28/2020,622,0,0,3,2110,UUU 
,,,,,,
10/28/2020,745,0,0,3,2111,174
,,,,,,
10/28/2020,445,0,0,4,2115,174
,,,,,,
10/28/2020,424,0,0,8,2124,429
,,,,,,
10/28/2020,600,0,0,11,2134,960
,,,,,,
10/28/2020,714,0,0,8,2126,400
,,,,,,
10/28/2020,522,0,0,11,2134,429
,,,,,,
10/28/2020,745,0,0,1,2128,700
,,,,,,
10/28/2020,710,0,0,6,2127,429
,,,,,,
10/28/2020,743,0,0,4,2116,429
,,,,,,
10/28/2020,131,3000,1000,7,2122,962
,,,,,,
10/28/2020,113,0,0,7,2125,439
,,,,,,
10/28/2020,553,0,0,6,2127,962
,,,,,,
10/28/2020,600,0,0,6,2118,429
,,,,,,
10/28/2020,735,0,0,12,2132,429
,,,,,,
10/28/2020,736,0,0,11,2134,965
,,,,,,
10/28/2020,553,0,0,6,2127,960
,,,,,,
10/28/2020,745,0,0,11,2134,429
,,,,,,
10/28/2020,621,0,0,12,2131,0
,,,,,,
10/28/2020,611,0,0,8,2124,    
,,,,,,
10/28/2020,552,0,0,3,2114,900
,,,,,,
10/28/2020,552,0,0,12,2136,960
,,,,,,
10/28/2020,611,0,0,11,2134,    
,,,,,,
10/28/2020,500,0,0,8,2122,962
,,,,,,
10/28/2020,745,0,0,12,2126,400
,,,,,,
10/28/2020,743,0,0,6,2210,429
,,,,,,
10/28/2020,735,0,0,11,2134,429
,,,,,,
10/28/2020,600,0,0,3,2129,963
,,,,,,
10/28/2020,715,0,0,4,2118,300
,,,,,,
10/28/2020,743,0,0,9,2130,400
,,,,,,
10/28/2020,113,0,0,9,2120,400
,,,,,,
10/28/2020,745,0,0,9,2120,429
,,,,,,
10/28/2020,553,0,0,3,2113,519
,,,,,,
10/28/2020,111,0,150,9,2121,429
,,,,,,
10/28/2020,553,0,0,6,2125,965
,,,,,,
10/28/2020,553,0,0,11,2135,429
,,,,,,
10/28/2020,745,0,0,4,2116,0
,,,,,,
10/28/2020,735,0,0,11,2134,429
,,,,,,
10/28/2020,113,0,0,8,2124,300
,,,,,,
10/28/2020,553,0,0,4,2115,960
,,,,,,
10/28/2020,714,0,0,8,2126,131
,,,,,,
10/28/2020,735,0,0,9,2130,519
,,,,,,
10/28/2020,733,0,0,9,2119,439
,,,,,,
10/28/2020,554,0,0,11,2135,429
,,,,,,
10/28/2020,554,0,0,7,2121,429
,,,,,,
10/28/2020,745,0,0,3,2114,500
,,,,,,
10/28/2020,553,0,0,9,2121,429
,,,,,,
10/28/2020,553,0,0,4,2111,960
,,,,,,
10/28/2020,611,0,0,9,2130,    
,,,,,,
10/28/2020,743,0,0,7,2125,429
,,,,,,
10/28/2020,553,0,0,4,2118,960
,,,,,,
10/28/2020,553,0,0,7,2121,429
,,,,,,
10/28/2020,651,0,0,12,2136,100
,,,,,,
10/28/2020,735,0,0,6,2210,599
,,,,,,
10/28/2020,735,0,0,3,2114,429
,,,,,,
10/28/2020,742,0,0,3,2109,429
,,,,,,
10/28/2020,113,0,0,4,2116,161
,,,,,,
10/28/2020,442,0,0,1,2128,429
,,,,,,
